Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,hedges
prune_percent,0.0,4.000000000000004,False,True,-0.38852949140575,8.0,two-sided,0.7077598164667784,1.0,bonf,0.516,-0.22194753333994577
prune_percent,0.0,7.840000000000002,False,True,1.2284942291619076,8.0,two-sided,0.25417289702920626,1.0,bonf,0.765,0.7017775224689372
prune_percent,0.0,11.526400000000002,False,True,0.09302884632182326,8.0,two-sided,0.9281682144619575,1.0,bonf,0.494,0.05314274315672705
prune_percent,0.0,15.065344000000003,False,True,0.0340360578393293,8.0,two-sided,0.9736822958561302,1.0,bonf,0.493,0.019443103417253395
prune_percent,0.0,18.462730240000003,False,True,0.3270449071850917,8.0,two-sided,0.7520270309512305,1.0,bonf,0.509,0.18682445489142702
prune_percent,0.0,21.724221030400003,False,True,0.6327294527585593,8.0,two-sided,0.5445672276356047,1.0,bonf,0.557,0.36144679983800493
prune_percent,0.0,24.855252189184007,False,True,1.7151949391914434,8.0,two-sided,0.12465053407445828,1.0,bonf,1.102,0.9798053799554255
prune_percent,0.0,27.86104210161665,False,True,0.9116472431939925,8.0,two-sided,0.38859912424178733,1.0,bonf,0.633,0.5207786316837462
prune_percent,0.0,30.746600417551985,False,True,0.9393250674751763,8.0,two-sided,0.3750548464943657,1.0,bonf,0.642,0.5365895931765249
prune_percent,0.0,33.51673640084991,False,True,1.5195019679104451,8.0,two-sided,0.16712182839126663,1.0,bonf,0.943,0.8680157391983389
prune_percent,0.0,36.17606694481592,False,True,1.6984020857015332,8.0,two-sided,0.1278617025960558,1.0,bonf,1.087,0.9702124597466161
prune_percent,0.0,38.72902426702328,False,True,2.59007908765817,8.0,two-sided,0.03210916101040147,1.0,bonf,2.441,1.4795830879689058
prune_percent,0.0,41.179863296342354,False,True,0.9738895720267763,8.0,two-sided,0.3586348253990576,1.0,bonf,0.655,0.5563345718616394
prune_percent,0.0,43.53266876448867,False,True,1.4175252922768677,8.0,two-sided,0.1940791580677888,1.0,bonf,0.874,0.8097615471338204
prune_percent,0.0,45.79136201390912,False,True,1.5848945627477393,8.0,two-sided,0.15165007728634097,1.0,bonf,0.992,0.9053712693289433
prune_percent,0.0,47.95970753335276,False,True,2.5196340459882625,8.0,two-sided,0.03582919343832988,1.0,bonf,2.28,1.4393413467870568
prune_percent,0.0,50.04131923201864,False,True,1.3908635476458049,8.0,two-sided,0.20173048310221653,1.0,bonf,0.857,0.7945310213016793
prune_percent,4.000000000000004,7.840000000000002,False,True,2.0636832226909285,8.0,two-sided,0.07294146134790486,1.0,bonf,1.489,1.1788793669537723
prune_percent,4.000000000000004,11.526400000000002,False,True,0.8036162091023933,8.0,two-sided,0.444838208805274,1.0,bonf,0.6,0.4590658863937006
prune_percent,4.000000000000004,15.065344000000003,False,True,0.49503789344648513,8.0,two-sided,0.6338820094993639,1.0,bonf,0.532,0.28279047483041136
prune_percent,4.000000000000004,18.462730240000003,False,True,1.107159132857116,8.0,two-sided,0.3004013954063382,1.0,bonf,0.708,0.6324648295380172
prune_percent,4.000000000000004,21.724221030400003,False,True,2.333508893268495,8.0,two-sided,0.04789859714951186,1.0,bonf,1.91,1.333017323894462
prune_percent,4.000000000000004,24.855252189184007,False,True,2.684477650097462,8.0,two-sided,0.02773290420068557,1.0,bonf,2.676,1.5335082816741052
prune_percent,4.000000000000004,27.86104210161665,False,True,3.05237856848934,8.0,two-sided,0.015763979160203258,1.0,bonf,3.849,1.7436717394212655
prune_percent,4.000000000000004,30.746600417551985,False,True,1.900334386496631,8.0,two-sided,0.09391951206900939,1.0,bonf,1.289,1.0855663184742332
prune_percent,4.000000000000004,33.51673640084991,False,True,3.541015896677135,8.0,two-sided,0.007608562351694439,1.0,bonf,6.282,2.0228058903365795
prune_percent,4.000000000000004,36.17606694481592,False,True,5.895610961183347,8.0,two-sided,0.00036353981486732744,0.0556215916747011,bonf,59.547,3.367868692881483
prune_percent,4.000000000000004,38.72902426702328,False,True,4.211034202356835,8.0,two-sided,0.002951702001639176,0.4516104062507939,bonf,12.251,2.4055539532961534
prune_percent,4.000000000000004,41.179863296342354,False,True,1.7613372433236512,8.0,two-sided,0.11620989586703565,1.0,bonf,1.145,1.00616417847986
prune_percent,4.000000000000004,43.53266876448867,False,True,5.455876246764256,8.0,two-sided,0.0006044782951873911,0.09248517916367084,bonf,40.108,3.116670167806487
prune_percent,4.000000000000004,45.79136201390912,False,True,2.5797211555340813,8.0,two-sided,0.032630465101126854,1.0,bonf,2.416,1.4736661176068202
prune_percent,4.000000000000004,47.95970753335276,False,True,3.9441127926068122,8.0,two-sided,0.0042711605676201275,0.6534875668458795,bonf,9.403,2.2530750558119714
prune_percent,4.000000000000004,50.04131923201864,False,True,2.6487515021501276,8.0,two-sided,0.029312528426477545,1.0,bonf,2.584,1.5130997140156774
prune_percent,7.840000000000002,11.526400000000002,False,True,-1.394288243609092,8.0,two-sided,0.20073316082232867,1.0,bonf,0.859,-0.7964873794116922
prune_percent,7.840000000000002,15.065344000000003,False,True,-1.2761165602246922,8.0,two-sided,0.2377140467914874,1.0,bonf,0.79,-0.7289817866112575
prune_percent,7.840000000000002,18.462730240000003,False,True,-1.1045758266634824,8.0,two-sided,0.3014547415582477,1.0,bonf,0.707,-0.6309891154668297
prune_percent,7.840000000000002,21.724221030400003,False,True,-0.9711454798965672,8.0,two-sided,0.35991840409651243,1.0,bonf,0.654,-0.5547670087987845
prune_percent,7.840000000000002,24.855252189184007,False,True,0.502123429851025,8.0,two-sided,0.6291070126653011,1.0,bonf,0.533,0.2868380886207779
prune_percent,7.840000000000002,27.86104210161665,False,True,-0.704941714376359,8.0,two-sided,0.5008515864745062,1.0,bonf,0.574,-0.40269806569424793
prune_percent,7.840000000000002,30.746600417551985,False,True,-0.41166441347721905,8.0,two-sided,0.6913937850342133,1.0,bonf,0.519,-0.23516336122780132
prune_percent,7.840000000000002,33.51673640084991,False,True,-0.007695040144356972,8.0,two-sided,0.9940487370940054,1.0,bonf,0.492,-0.004395792898017868
prune_percent,7.840000000000002,36.17606694481592,False,True,0.016878087868221852,8.0,two-sided,0.9869472170771514,1.0,bonf,0.492,0.009641610360884085
prune_percent,7.840000000000002,38.72902426702328,False,True,1.2649977558454892,8.0,two-sided,0.24147445689535058,1.0,bonf,0.784,0.7226301678532457
prune_percent,7.840000000000002,41.179863296342354,False,True,-0.28037708268793377,8.0,two-sided,0.7863020533551625,1.0,bonf,0.505,-0.16016545277550057
prune_percent,7.840000000000002,43.53266876448867,False,True,-0.27230344704042475,8.0,two-sided,0.7922848537430174,1.0,bonf,0.504,-0.1555533871365019
prune_percent,7.840000000000002,45.79136201390912,False,True,0.3396931915062114,8.0,two-sided,0.7428337700420183,1.0,bonf,0.511,0.19404978930786423
prune_percent,7.840000000000002,47.95970753335276,False,True,1.2413727999141428,8.0,two-sided,0.24963062714055065,1.0,bonf,0.772,0.7091344080455266
prune_percent,7.840000000000002,50.04131923201864,False,True,0.013918117017280776,8.0,two-sided,0.9892361465080841,1.0,bonf,0.492,0.007950726544709534
prune_percent,11.526400000000002,15.065344000000003,False,True,-0.059999142875511516,8.0,two-sided,0.9536280784221816,1.0,bonf,0.493,-0.034274519845454605
prune_percent,11.526400000000002,18.462730240000003,False,True,0.3179165258927644,8.0,two-sided,0.7586882603527865,1.0,bonf,0.508,0.18160986563621204
prune_percent,11.526400000000002,21.724221030400003,False,True,0.7963686258950745,8.0,two-sided,0.44880274091246986,1.0,bonf,0.598,0.4549257033416488
prune_percent,11.526400000000002,24.855252189184007,False,True,1.969049684432924,8.0,two-sided,0.08446771884287944,1.0,bonf,1.369,1.1248199432750148
prune_percent,11.526400000000002,27.86104210161665,False,True,1.2195229512241312,8.0,two-sided,0.25737752819198345,1.0,bonf,0.761,0.6966526785298265
prune_percent,11.526400000000002,30.746600417551985,False,True,1.0920290700578579,8.0,two-sided,0.3066125403361934,1.0,bonf,0.701,0.6238217787739071
prune_percent,11.526400000000002,33.51673640084991,False,True,1.9939294536233176,8.0,two-sided,0.08127691151144888,1.0,bonf,1.399,1.1390325153551826
prune_percent,11.526400000000002,36.17606694481592,False,True,2.497948109635626,8.0,two-sided,0.03706034158531442,1.0,bonf,2.233,1.4269532522199746
prune_percent,11.526400000000002,38.72902426702328,False,True,3.1340170799422378,8.0,two-sided,0.013930503709409979,1.0,bonf,4.176,1.7903077519848347
prune_percent,11.526400000000002,41.179863296342354,False,True,1.0964614060506885,8.0,two-sided,0.30478252886397,1.0,bonf,0.703,0.6263537514099695
prune_percent,11.526400000000002,43.53266876448867,False,True,2.083303670357657,8.0,two-sided,0.07075088840467199,1.0,bonf,1.516,1.1900875507827522
prune_percent,11.526400000000002,45.79136201390912,False,True,1.8331928179060712,8.0,two-sided,0.10412637662981347,1.0,bonf,1.217,1.0472116868107981
prune_percent,11.526400000000002,47.95970753335276,False,True,2.9929591007254523,8.0,two-sided,0.017255905417361578,1.0,bonf,3.628,1.7097283590748946
prune_percent,11.526400000000002,50.04131923201864,False,True,1.6823396488913918,8.0,two-sided,0.131004879635007,1.0,bonf,1.073,0.9610367901815056
prune_percent,15.065344000000003,18.462730240000003,False,True,0.31766162810682197,8.0,two-sided,0.7588745774305987,1.0,bonf,0.508,0.18146425523572726
prune_percent,15.065344000000003,21.724221030400003,False,True,0.6649759262230185,8.0,two-sided,0.5247682664296148,1.0,bonf,0.564,0.37986760289842053
prune_percent,15.065344000000003,24.855252189184007,False,True,1.7914131572660903,8.0,two-sided,0.11099971868273682,1.0,bonf,1.174,1.0233450490704472
prune_percent,15.065344000000003,27.86104210161665,False,True,0.979737926169991,8.0,two-sided,0.355910689058907,1.0,bonf,0.657,0.5596754450897913
prune_percent,15.065344000000003,30.746600417551985,False,True,0.9791333233512011,8.0,two-sided,0.35619158541164775,1.0,bonf,0.657,0.559330065634051
prune_percent,15.065344000000003,33.51673640084991,False,True,1.640503861458607,8.0,two-sided,0.13952980258817244,1.0,bonf,1.037,0.9371380900018993
prune_percent,15.065344000000003,36.17606694481592,False,True,1.8803208203841697,8.0,two-sided,0.09685771680568751,1.0,bonf,1.267,1.0741335656710291
prune_percent,15.065344000000003,38.72902426702328,False,True,2.750884601157086,8.0,two-sided,0.025024695431905872,1.0,bonf,2.855,1.5714432629569495
prune_percent,15.065344000000003,41.179863296342354,False,True,1.0071960005193887,8.0,two-sided,0.34332955825073347,1.0,bonf,0.667,0.5753608743993243
prune_percent,15.065344000000003,43.53266876448867,False,True,1.564816698420843,8.0,two-sided,0.15625665122474544,1.0,bonf,0.977,0.8939017861605857
prune_percent,15.065344000000003,45.79136201390912,False,True,1.6580809077500527,8.0,two-sided,0.135887671011685,1.0,bonf,1.052,0.9471789804724616
prune_percent,15.065344000000003,47.95970753335276,False,True,2.662049058584648,8.0,two-sided,0.028714083573294996,1.0,bonf,2.618,1.5206959452294575
prune_percent,15.065344000000003,50.04131923201864,False,True,1.4711024109925446,8.0,two-sided,0.17947075044244282,1.0,bonf,0.909,0.8403674846635086
prune_percent,18.462730240000003,21.724221030400003,False,True,0.3595732599804035,8.0,two-sided,0.728473014966583,1.0,bonf,0.513,0.2054062815641194
prune_percent,18.462730240000003,24.855252189184007,False,True,1.6653906767059403,8.0,two-sided,0.13439896188092235,1.0,bonf,1.058,0.9513546871432069
prune_percent,18.462730240000003,27.86104210161665,False,True,0.7365468647864186,8.0,two-sided,0.48243528364334254,1.0,bonf,0.582,0.42075251285853055
prune_percent,18.462730240000003,30.746600417551985,False,True,0.7650571296630649,8.0,two-sided,0.46620494191783124,1.0,bonf,0.589,0.4370390061729644
prune_percent,18.462730240000003,33.51673640084991,False,True,1.5157702600533287,8.0,two-sided,0.16804618107596597,1.0,bonf,0.94,0.8658840004954784
prune_percent,18.462730240000003,36.17606694481592,False,True,1.835728332308746,8.0,two-sided,0.10372248059834883,1.0,bonf,1.219,1.0486600998138509
prune_percent,18.462730240000003,38.72902426702328,False,True,2.729239857361924,8.0,two-sided,0.025876202206389396,1.0,bonf,2.795,1.5590786996448316
prune_percent,18.462730240000003,41.179863296342354,False,True,0.808093947352954,8.0,two-sided,0.4424007954620919,1.0,bonf,0.601,0.4616237950766633
prune_percent,18.462730240000003,43.53266876448867,False,True,1.4521917089329643,8.0,two-sided,0.18451206814942753,1.0,bonf,0.896,0.8295647431247273
prune_percent,18.462730240000003,45.79136201390912,False,True,1.5205849144400068,8.0,two-sided,0.16685443528671584,1.0,bonf,0.944,0.8686343725744196
prune_percent,18.462730240000003,47.95970753335276,False,True,2.620866353558159,8.0,two-sided,0.03060925374829898,1.0,bonf,2.515,1.4971703184776128
prune_percent,18.462730240000003,50.04131923201864,False,True,1.3141885836766922,8.0,two-sided,0.22521094142799217,1.0,bonf,0.811,0.750730436022294
prune_percent,21.724221030400003,24.855252189184007,False,True,1.5939835628123065,8.0,two-sided,0.14960559996335837,1.0,bonf,0.999,0.9105633620515794
prune_percent,21.724221030400003,27.86104210161665,False,True,0.5144332369564839,8.0,two-sided,0.6208554109544113,1.0,bonf,0.535,0.2938700678743011
prune_percent,21.724221030400003,30.746600417551985,False,True,0.5764677231203095,8.0,two-sided,0.5801521728114412,1.0,bonf,0.546,0.3293072778947199
prune_percent,21.724221030400003,33.51673640084991,False,True,1.5083644780664922,8.0,two-sided,0.16989419304927303,1.0,bonf,0.935,0.8616534463656371
prune_percent,21.724221030400003,36.17606694481592,False,True,2.114848188967643,8.0,two-sided,0.0673631644105427,1.0,bonf,1.56,1.2081073620216654
prune_percent,21.724221030400003,38.72902426702328,False,True,2.8264278620643877,8.0,two-sided,0.022272347108412072,1.0,bonf,3.076,1.6145973626835048
prune_percent,21.724221030400003,41.179863296342354,False,True,0.637070480570957,8.0,two-sided,0.5418761700897696,1.0,bonf,0.558,0.36392661266157156
prune_percent,21.724221030400003,43.53266876448867,False,True,1.5773920503391985,8.0,two-sided,0.15335679487824264,1.0,bonf,0.987,0.9010854579304233
prune_percent,21.724221030400003,45.79136201390912,False,True,1.4365629651723166,8.0,two-sided,0.1887725429700271,1.0,bonf,0.886,0.8206368207826488
prune_percent,21.724221030400003,47.95970753335276,False,True,2.6785421525487534,8.0,two-sided,0.027989171396143684,1.0,bonf,2.66,1.5301176277617994
prune_percent,21.724221030400003,50.04131923201864,False,True,1.2172643994449437,8.0,two-sided,0.2581895666782513,1.0,bonf,0.76,0.6953624804691915
prune_percent,24.855252189184007,27.86104210161665,False,True,-1.3378493289376605,8.0,two-sided,0.2177265481829135,1.0,bonf,0.825,-0.7642466404902128
prune_percent,24.855252189184007,30.746600417551985,False,True,-0.9545692716949804,8.0,two-sided,0.3677454586298687,1.0,bonf,0.648,-0.5452978472451524
prune_percent,24.855252189184007,33.51673640084991,False,True,-0.6225661511680298,8.0,two-sided,0.5508985593866256,1.0,bonf,0.555,-0.35564101219895994
prune_percent,24.855252189184007,36.17606694481592,False,True,-0.6547815702248173,8.0,two-sided,0.5309795608215546,1.0,bonf,0.562,-0.37404407542408746
prune_percent,24.855252189184007,38.72902426702328,False,True,0.7082776799676687,8.0,two-sided,0.4988868427462656,1.0,bonf,0.575,0.40460373656525245
prune_percent,24.855252189184007,41.179863296342354,False,True,-0.7888338254426587,8.0,two-sided,0.45294974871866256,1.0,bonf,0.595,-0.45062144739296467
prune_percent,24.855252189184007,43.53266876448867,False,True,-0.9403841048006945,8.0,two-sided,0.3745436016557414,1.0,bonf,0.643,-0.5371945684160189
prune_percent,24.855252189184007,45.79136201390912,False,True,-0.17312836037675972,8.0,two-sided,0.8668507442186881,1.0,bonf,0.497,-0.09889960321360138
prune_percent,24.855252189184007,47.95970753335276,False,True,0.7040127585508943,8.0,two-sided,0.5013995750591485,1.0,bonf,0.573,0.40216739953220787
prune_percent,24.855252189184007,50.04131923201864,False,True,-0.5451519237066467,8.0,two-sided,0.6005130214990234,1.0,bonf,0.54,-0.3114181225328366
prune_percent,27.86104210161665,30.746600417551985,False,True,0.2556525245021995,8.0,two-sided,0.804669590399308,1.0,bonf,0.503,0.1460415450062628
prune_percent,27.86104210161665,33.51673640084991,False,True,1.098444275472964,8.0,two-sided,0.30396665711029397,1.0,bonf,0.704,0.6274864658806701
prune_percent,27.86104210161665,36.17606694481592,False,True,1.5700523748120907,8.0,two-sided,0.15504332568932086,1.0,bonf,0.981,0.8968926671261443
prune_percent,27.86104210161665,38.72902426702328,False,True,2.5395216072512983,8.0,two-sided,0.03473663801702409,1.0,bonf,2.324,1.4507021193001224
prune_percent,27.86104210161665,41.179863296342354,False,True,0.3584706177014279,8.0,two-sided,0.7292666126595044,1.0,bonf,0.513,0.20477639698807473
prune_percent,27.86104210161665,43.53266876448867,False,True,1.0010303969760805,8.0,two-sided,0.346124696399268,1.0,bonf,0.665,0.5718387724012544
prune_percent,27.86104210161665,45.79136201390912,False,True,1.16786352905828,8.0,two-sided,0.276486706139755,1.0,bonf,0.735,0.6671422254571568
prune_percent,27.86104210161665,47.95970753335276,False,True,2.4078060831067774,8.0,two-sided,0.042653971119681756,1.0,bonf,2.049,1.375459605326003
prune_percent,27.86104210161665,50.04131923201864,False,True,0.8912563496594603,8.0,two-sided,0.3988031774106975,1.0,bonf,0.626,0.5091303305310788
prune_percent,30.746600417551985,33.51673640084991,False,True,0.5309500930367761,8.0,two-sided,0.6098729525666771,1.0,bonf,0.538,0.30330532451926806
prune_percent,30.746600417551985,36.17606694481592,False,True,0.6360563652986092,8.0,two-sided,0.5425041215424486,1.0,bonf,0.558,0.3633472991520472
prune_percent,30.746600417551985,38.72902426702328,False,True,1.8576036974137515,8.0,two-sided,0.10029903440213686,1.0,bonf,1.242,1.0611564055856468
prune_percent,30.746600417551985,41.179863296342354,False,True,0.11289040673500848,8.0,two-sided,0.9128988628190965,1.0,bonf,0.494,0.06448866268020839
prune_percent,30.746600417551985,43.53266876448867,False,True,0.2908159113298804,8.0,two-sided,0.7785889682599896,1.0,bonf,0.506,0.16612863528619154
prune_percent,30.746600417551985,45.79136201390912,False,True,0.791771678072681,8.0,two-sided,0.45132973930026055,1.0,bonf,0.596,0.4522996961719453
prune_percent,30.746600417551985,47.95970753335276,False,True,1.8013278365003662,8.0,two-sided,0.1093308881343693,1.0,bonf,1.184,1.0290088111492084
prune_percent,30.746600417551985,50.04131923201864,False,True,0.48849193593074913,8.0,two-sided,0.6383096620723082,1.0,bonf,0.53,0.2790510955655091
prune_percent,33.51673640084991,36.17606694481592,False,True,0.04181819333835062,8.0,two-sided,0.9676684920744965,1.0,bonf,0.493,0.023888649550381374
prune_percent,33.51673640084991,38.72902426702328,False,True,1.6283763148503798,8.0,two-sided,0.14209481592673834,1.0,bonf,1.027,0.9302102270862107
prune_percent,33.51673640084991,41.179863296342354,False,True,-0.3428227113385287,8.0,two-sided,0.7405658050837085,1.0,bonf,0.511,-0.1958375280064329
prune_percent,33.51673640084991,43.53266876448867,False,True,-0.4421808526032819,8.0,two-sided,0.6700683730181964,1.0,bonf,0.523,-0.25259588189912147
prune_percent,33.51673640084991,45.79136201390912,False,True,0.4297990040737478,8.0,two-sided,0.6786841184074406,1.0,bonf,0.522,0.2455227489707153
prune_percent,33.51673640084991,47.95970753335276,False,True,1.5648649027417767,8.0,two-sided,0.15624544114223804,1.0,bonf,0.977,0.8939293228865337
prune_percent,33.51673640084991,50.04131923201864,False,True,0.027671226645626785,8.0,two-sided,0.9786021994931307,1.0,bonf,0.493,0.015807192592424545
prune_percent,36.17606694481592,38.72902426702328,False,True,1.7974747119464127,8.0,two-sided,0.10997661352568502,1.0,bonf,1.18,1.0268077131391
prune_percent,36.17606694481592,41.179863296342354,False,True,-0.4052273674220124,8.0,two-sided,0.6959306268132726,1.0,bonf,0.518,-0.2314861976519307
prune_percent,36.17606694481592,43.53266876448867,False,True,-0.7475687771875015,8.0,two-sided,0.47611744909489073,1.0,bonf,0.584,-0.4270487820587355
prune_percent,36.17606694481592,45.79136201390912,False,True,0.44706481909502666,8.0,two-sided,0.6666840737975414,1.0,bonf,0.524,0.2553858485290308
prune_percent,36.17606694481592,47.95970753335276,False,True,1.7049667571376237,8.0,two-sided,0.12659734835682998,1.0,bonf,1.093,0.973962529341477
prune_percent,36.17606694481592,50.04131923201864,False,True,0.0,8.0,two-sided,1.0,1.0,bonf,0.492,0.0
prune_percent,38.72902426702328,41.179863296342354,False,True,-1.5974201778088752,8.0,two-sided,0.14883912983515388,1.0,bonf,1.002,-0.9125265289112374
prune_percent,38.72902426702328,43.53266876448867,False,True,-2.1433887192075094,8.0,two-sided,0.06443543305566594,1.0,bonf,1.601,-1.2244111444296195
prune_percent,38.72902426702328,45.79136201390912,False,True,-0.9177285613745344,8.0,two-sided,0.3855929756293891,1.0,bonf,0.635,-0.5242525856550216
prune_percent,38.72902426702328,47.95970753335276,False,True,0.02048963330285927,8.0,two-sided,0.9841546050191781,1.0,bonf,0.492,0.011704706260921736
prune_percent,38.72902426702328,50.04131923201864,False,True,-1.422078016501602,8.0,two-sided,0.19279834073020047,1.0,bonf,0.877,-0.8123622915663749
prune_percent,41.179863296342354,43.53266876448867,False,True,0.1066740419170994,8.0,two-sided,0.9176741201590898,1.0,bonf,0.494,0.06093756329600415
prune_percent,41.179863296342354,45.79136201390912,False,True,0.6310771311243641,8.0,two-sided,0.5455936077793551,1.0,bonf,0.557,0.3605029108434605
prune_percent,41.179863296342354,47.95970753335276,False,True,1.5602783980714827,8.0,two-sided,0.15731531600983992,1.0,bonf,0.973,0.891309281369117
prune_percent,41.179863296342354,50.04131923201864,False,True,0.3294677579278298,8.0,two-sided,0.7502626902024812,1.0,bonf,0.509,0.18820850876094392
prune_percent,43.53266876448867,45.79136201390912,False,True,0.7457846696290272,8.0,two-sided,0.4771364204446744,1.0,bonf,0.584,0.426029610334129
prune_percent,43.53266876448867,47.95970753335276,False,True,2.025460431565952,8.0,two-sided,0.07740036267119192,1.0,bonf,1.439,1.1570445914857315
prune_percent,43.53266876448867,50.04131923201864,False,True,0.36502208829381855,8.0,two-sided,0.724556494291107,1.0,bonf,0.513,0.2085189255988868
prune_percent,45.79136201390912,47.95970753335276,False,True,0.9053858583025146,8.0,two-sided,0.3917120812616087,1.0,bonf,0.631,0.517201814575404
prune_percent,45.79136201390912,50.04131923201864,False,True,-0.3664471517286743,8.0,two-sided,0.7235336002557701,1.0,bonf,0.514,-0.2093329933111596
prune_percent,47.95970753335276,50.04131923201864,False,True,-1.38244025724643,8.0,two-sided,0.2042018449677038,1.0,bonf,0.852,-0.7897192153304435
